"charge_amount","currency","membership_id","description_event","discount","status","message","transaction_date","triggered_by","payment_method"
"4860",EUR,96,membership payment,0,Failed,Your card was declined.,"2022-04-07 00:00:00",system,PaymentCard
"499",USD,242,membership payment,0,Success,Success,"2022-04-07 00:00:00",system,PaymentCard
"1798",USD,258,membership payment,0,Success,Success,"2022-04-08 00:00:00",staff,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card was declined.,"2022-04-08 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-09 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-10 00:00:00",system,PaymentCard
"8997",USD,240,membership payment,0,Success,Success,"2022-04-11 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-11 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-04-11 00:00:00",system,PaymentCard
"999",USD,183,membership payment,0,Success,Success,"2022-04-11 00:00:00",system,PaymentCard
"803",EUR,148,membership additional service,0,Success,Success,"2022-04-11 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-12 00:00:00",system,PaymentCard
"1497",USD,222,membership payment,0,Success,Success,"2022-04-13 00:00:00",system,PaymentCard
"3533",USD,252,membership payment,0,Success,Success,"2022-04-13 00:00:00",staff,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-13 00:00:00",system,PaymentCard
"1497",USD,155,membership payment,0,Success,Success,"2022-04-13 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-14 00:00:00",system,PaymentCard
"499",USD,247,membership payment,0,Success,Success,"2022-04-14 00:00:00",system,PaymentCard
"499",USD,242,membership payment,0,Success,Success,"2022-04-14 00:00:00",system,PaymentCard
"1497",USD,7,membership payment,0,Success,Success,"2022-04-15 00:00:00",system,PaymentCard
"1497",USD,12,membership payment,0,Success,Success,"2022-04-15 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-15 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-16 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2022-04-17 00:00:00",system,PaymentCard
"1497",USD,226,membership payment,0,Success,Success,"2022-04-17 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-17 00:00:00",system,PaymentCard
"2997",USD,227,membership payment,0,Success,Success,"2022-04-18 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-18 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-18 00:00:00",system,PaymentCard
"499",USD,242,membership payment,0,Success,Success,"2022-04-18 00:00:00",system,PaymentCard
"1497",USD,228,membership payment,0,Success,Success,"2022-04-18 00:00:00",system,PaymentCard
"1497",USD,185,membership payment,0,Success,Success,"2022-04-19 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Failed,Your card number is incorrect.,"2022-04-19 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-19 00:00:00",system,PaymentCard
"2997",USD,183,membership payment,0,Success,Success,"2022-04-20 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Success,Success,"2022-04-20 00:00:00",system,PaymentCard
"1497",USD,84,membership payment,0,Success,Success,"2022-04-20 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-20 00:00:00",system,PaymentCard
"499",USD,259,membership payment,0,Success,Success,"2022-04-20 00:00:00",system,PaymentCard
"1497",USD,85,membership payment,0,Failed,Your card was declined.,"2022-04-21 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-21 00:00:00",system,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2022-04-22 00:00:00",system,PaymentCard
"999",USD,243,membership payment,0,Success,Success,"2022-04-22 00:00:00",system,PaymentCard
"1497",USD,85,membership payment,0,Success,Success,"2022-04-22 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2022-04-22 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-22 00:00:00",system,PaymentCard
"1497",USD,86,membership payment,0,Success,Success,"2022-04-23 00:00:00",system,PaymentCard
"1497",USD,105,membership payment,0,Success,Success,"2022-04-23 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-23 00:00:00",system,PaymentCard
"1497",USD,242,membership payment,0,Success,Success,"2022-04-24 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-24 00:00:00",system,PaymentCard
"2997",USD,243,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-25 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2022-04-25 00:00:00",system,PaymentCard
"21915",DKK,161,membership payment,0,Success,Success,"2022-04-25 00:00:00",system,PaymentCard
"1497",USD,162,membership payment,0,Success,Success,"2022-04-25 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-25 00:00:00",system,PaymentCard
"2997",USD,243,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-25 00:00:00",system,PaymentCard
"1497",USD,241,membership payment,0,Failed,Your card has insufficient funds.,"2022-04-26 00:00:00",system,PaymentCard
"2997",USD,243,membership payment,0,Success,Success,"2022-04-26 00:00:00",system,PaymentCard
"499",USD,260,membership payment,0,Success,Success,"2022-04-26 00:00:00",system,PaymentCard
"50000",DKK,111,membership additional service,0,Success,Success,"2022-04-27 00:00:00",system,PaymentCard
"1798",USD,259,membership payment,0,Success,Success,"2022-04-27 00:00:00",staff,PaymentCard
"1497",USD,241,membership payment,0,Success,Success,"2022-04-27 00:00:00",system,PaymentCard
"803",EUR,148,membership additional service,0,Success,Success,"2022-04-28 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-04-28 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-04-29 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-04-30 00:00:00",system,PaymentCard
"12495",USD,6,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"1497",USD,70,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"22477.5",DKK,103,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"22312.5",DKK,110,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"150000",DKK,111,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"2997",USD,142,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"19188",USD,144,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"2409",EUR,148,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"1497",USD,209,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"8997",USD,214,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"3209.43",USD,244,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2022-05-01 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2022-05-02 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-02 00:00:00",system,PaymentCard
"1497",USD,229,membership payment,0,Success,Success,"2022-05-03 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-03 00:00:00",system,PaymentCard
"999",USD,174,membership payment,0,Success,Success,"2022-05-03 00:00:00",system,PaymentCard
"2045",USD,188,membership payment,0,Success,Success,"2022-05-03 00:00:00",system,PaymentCard
"10800",USD,147,membership payment,0,Success,Success,"2022-05-04 00:00:00",system,PaymentCard
"1497",USD,245,membership payment,0,Success,Success,"2022-05-04 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-04 00:00:00",system,PaymentCard
"999",USD,129,membership payment,0,Success,Success,"2022-05-04 00:00:00",system,PaymentCard
"1497",USD,140,membership payment,0,Success,Success,"2022-05-05 00:00:00",system,PaymentCard
"8997",USD,71,membership payment,0,Success,Success,"2022-05-05 00:00:00",system,PaymentCard
"3371.25",USD,230,membership payment,0,Success,Success,"2022-05-05 00:00:00",system,PaymentCard
"2997",USD,118,membership payment,0,Success,Success,"2022-05-05 00:00:00",system,PaymentCard
"9000",USD,190,membership payment,0,Success,Success,"2022-05-05 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-05 00:00:00",system,PaymentCard
"1497",USD,88,membership payment,0,Success,Success,"2022-05-05 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-06 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-07 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Failed,Your card was declined.,"2022-05-08 00:00:00",system,PaymentCard
"499",USD,254,membership payment,0,Success,Success,"2022-05-09 00:00:00",system,PaymentCard
"1497",USD,262,membership payment,0,Success,Success,"2022-05-09 00:00:00",system,PaymentCard
"1497",USD,235,membership payment,0,Success,Success,"2022-05-10 00:00:00",system,PaymentCard
"2999",USD,240,membership payment,0,Success,Success,"2022-05-10 00:00:00",system,PaymentCard
"22477.5",DKK,211,membership payment,0,Success,Success,"2022-05-10 00:00:00",system,PaymentCard
"1497",USD,169,membership payment,0,Success,Success,"2022-05-11 00:00:00",system,PaymentCard
"19500",USD,183,charge for specific project,0,Success,Success,"2022-05-12 00:00:00",staff,PaymentCard
"1497",USD,263,membership payment,0,Success,Success,"2022-05-12 00:00:00",system,PaymentCard
"499",USD,255,membership payment,0,Success,Success,"2022-05-13 00:00:00",system,PaymentCard
"1497",USD,75,membership payment,0,Success,Success,"2022-05-14 00:00:00",system,PaymentCard
"499",USD,247,membership payment,0,Success,Success,"2022-05-14 00:00:00",system,PaymentCard
"1497",USD,248,membership payment,0,Success,Success,"2022-05-16 00:00:00",system,PaymentCard
"2997",USD,231,membership payment,0,Success,Success,"2022-05-16 00:00:00",system,PaymentCard
"1497",USD,151,membership payment,0,Success,Success,"2022-05-17 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2022-05-17 00:00:00",system,PaymentCard
"1497",USD,232,membership payment,0,Success,Success,"2022-05-17 00:00:00",system,PaymentCard
"3570",USD,240,membership payment,0,Success,Success,"2022-05-17 00:00:00",staff,PaymentCard
"10788",USD,170,membership payment,0,Success,Success,"2022-05-17 00:00:00",system,PaymentCard
"1497",USD,233,membership payment,0,Success,Success,"2022-05-17 00:00:00",system,PaymentCard
"1497",USD,23,membership payment,0,Success,Success,"2022-05-18 00:00:00",system,PaymentCard
"1497",USD,19,membership payment,0,Success,Success,"2022-05-19 00:00:00",system,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2022-05-22 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2022-05-22 00:00:00",system,PaymentCard
"1497",USD,101,membership payment,0,Success,Success,"2022-05-22 00:00:00",system,PaymentCard
"8997",USD,212,membership payment,0,Success,Success,"2022-05-23 00:00:00",system,PaymentCard
"1497",USD,249,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"499",USD,264,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"1497",USD,213,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"2997",USD,192,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"1497",USD,193,membership payment,0,Success,Success,"2022-05-24 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2022-05-25 00:00:00",system,PaymentCard
"1497",USD,207,membership payment,0,Success,Success,"2022-05-25 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Success,Success,"2022-05-26 00:00:00",system,PaymentCard
"1497",USD,234,membership payment,0,Success,Success,"2022-05-26 00:00:00",system,PaymentCard
"499",USD,260,membership payment,0,Success,Success,"2022-05-26 00:00:00",system,PaymentCard
"43107.4",DKK,211,membership payment,0,Success,Success,"2022-05-27 00:00:00",staff,PaymentCard
"6000",USD,243,membership payment,0,Success,Success,"2022-05-27 00:00:00",staff,PaymentCard
"1497",USD,18,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"2997",USD,20,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"1497",USD,25,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"2997",USD,108,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"1497",USD,109,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"32497.5",DKK,112,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"2997",USD,117,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"1497",USD,131,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"8997",USD,250,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"2999",EUR,127,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2022-06-01 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2022-06-02 00:00:00",system,PaymentCard
"1896",GBP,143,membership payment,0,Failed,Your card was declined.,"2022-06-02 00:00:00",system,PaymentCard
"1896",GBP,143,membership payment,0,Failed,Your card was declined.,"2022-06-02 00:00:00",system,PaymentCard
"1497",USD,114,membership payment,0,Success,Success,"2022-06-03 00:00:00",system,PaymentCard
